open,high,low,close,volume,trades,timestamp,ret_1,ret_5,ret_15,ret_30,ret_60,ret_90,vol_15,vol_30,vol_60,vol_90,vol_240,range_hl,range_co,vol_z_15,vol_z_30,vol_z_60,vol_z_90,vol_z_240,ret_skew_20,ret_kurt_20,ret_skew_60,ret_kurt_60,avg_trade_size,tickiness,trades_z_15,trades_cv_15,avg_trade_size_z_15,avg_trade_size_cv_15,trades_z_30,trades_cv_30,avg_trade_size_z_30,avg_trade_size_cv_30,trades_z_60,trades_cv_60,avg_trade_size_z_60,avg_trade_size_cv_60,trades_z_90,trades_cv_90,avg_trade_size_z_90,avg_trade_size_cv_90,trades_z_240,trades_cv_240,avg_trade_size_z_240,avg_trade_size_cv_240,fdiff_0.20,close_ema_3,close_ema_5,close_ema_15,sigma,y,t_end,ev_ret,ev_ret_short,ev_bps,w,t_end_60_1.0,ev_ret_60,ev_ret_short_60,ev_bps_60,t_end_90_1.0,ev_ret_90,ev_ret_short_90,ev_bps_90
38.83,38.83,38.75,38.81,680.12430022,14,2021-06-18 01:00:00+00:00,-0.011528243467500143,-0.01050887538738543,,,,,,,,,,0.002037697401935769,-0.0005150656708729339,,,,,,,,,,48.58030715857143,0.02058447256695786,,,,,,,,,,,,,,,,,,,,,,39.0235546875,39.114360446408924,39.499069460872555,,0,10,0.0,-0.0,0.0,0.0,10,0.0,-0.0,0.0,10,0.0,-0.0,0.0
38.5,38.57,38.45,38.45,214.14093503,16,2021-06-18 02:00:00+00:00,-0.009319249429161847,-0.02719510847164619,,,,,,,,,,0.003091986601391328,-0.001298701298701225,,,,,,,,,,13.383808439375,0.07471714830122735,,,,,,,,,,,,,,,,,,,,,,38.736777343750006,38.89290696427262,39.36793577826349,,0,11,0.0,-0.0,0.0,0.0,11,0.0,-0.0,0.0,11,0.0,-0.0,0.0
39.07,39.24,39.07,39.24,97.99596,2,2021-06-18 03:00:00+00:00,0.020337938745509376,0.0005098139289620995,,,,,,,,,,0.00442132639791942,0.004351164576401375,,,,,,,,,,48.99798,0.020409004616108666,,,,,,,,,,,,,,,,,,,,,,38.988388671875,39.00860464284842,39.351943805980554,,0,12,0.0,-0.0,0.0,0.0,12,0.0,-0.0,0.0,12,0.0,-0.0,0.0
39.18,39.27,39.18,39.26,195.5,3,2021-06-18 04:00:00+00:00,0.0005095541511526136,0.0033167526259938462,,,,,,,,,,0.002293577981651463,0.0020418580908626413,,,,,,,,,,65.16666666666667,0.015345268542199489,,,,,,,,,,,,,,,,,,,,,,39.1241943359375,39.092403095232285,39.34045083023298,,0,13,0.0,-0.0,0.0,0.0,13,0.0,-0.0,0.0,13,0.0,-0.0,0.0
39.07,39.36,39.07,39.12,107.16081,6,2021-06-18 05:00:00+00:00,-0.0035723436816983423,-0.0035723436816983423,,,,,,,,,,0.007386653082017299,0.0012797542871767892,-0.5131469665581863,,,,,,,,,17.860135,0.0559906182120124,-0.5773948815042764,1.2208595111726226,-0.36260874161024725,0.7875958254004622,,,,,,,,,,,,,,,,,,39.12209716796875,39.10160206348819,39.31289447645386,,0,14,0.0,-0.0,0.0,0.0,14,0.0,-0.0,0.0,14,0.0,-0.0,0.0
38.99,39.0,38.72,38.72,50.151993950000005,7,2021-06-18 06:00:00+00:00,-0.010277582758240644,-0.0023216829724388433,-0.04469876763569358,,,,0.01335731337855879,,,,,0.007157464212678966,-0.006924852526288871,-0.5094090010683774,,,,,,,,,7.164570564285715,0.1395757067401704,-0.43866153355578613,1.3446443439403775,-0.8502620926809303,0.8293203696765917,,,,,,,,,,,,,,,,,,38.92104858398437,38.97440137565879,39.23878266689714,,0,15,0.0,-0.0,0.0,0.0,15,0.0,-0.0,0.0,15,0.0,-0.0,0.0
38.69,39.11,38.69,39.06,76.25778758,9,2021-06-18 07:00:00+00:00,0.008742663040156806,0.01574022949687981,-0.01145487897476638,,,,0.012242853974591518,,,,,0.010847107438016573,0.009563194623933952,-0.4548226487582803,,,,,,,,,8.473087508888888,0.11802073316850874,-0.28180306293603247,1.465716780923094,-0.7913926093297322,0.8242702523929848,,,,,,,,,,,,,,,,,,38.99052429199219,39.002934250439196,39.216434833535,,0,16,0.0,-0.0,0.0,0.0,16,0.0,-0.0,0.0,16,0.0,-0.0,0.0
39.04,39.1,39.02,39.02,112.08614091000001,7,2021-06-18 08:00:00+00:00,-0.0010245902535674922,-0.005622299502197059,0.015496177854554816,,,,0.009671668610532872,,,,,0.002048131080389101,-0.0005122950819671112,-0.41727143833765074,,,,,,,,,16.012305844285716,0.062451967238489156,-0.44796763829909675,0.5931996934940234,-0.3662039178352907,0.8602406054682347,,,,,,,,,,,,,,,,,,39.0052621459961,39.008622833626134,39.19188047934312,,0,17,0.0,-0.0,0.0,0.0,17,0.0,-0.0,0.0,17,0.0,-0.0,0.0
39.07,39.07,38.25,38.25,1161.442679,38,2021-06-18 09:00:00+00:00,-0.019930774922420458,-0.02606262857577013,-0.02146726690203682,,,,0.010007091216516759,,,,,0.02101486417221938,-0.020987970309700545,2.370778924423062,,,,,,,,,30.56428102631579,0.032717929767070324,2.8664477830871453,0.814015642322411,0.3178043165717762,0.8338639074758837,,,,,,,,,,,,,,,,,,38.62763107299805,38.755748555750756,39.07414541942523,,0,18,0.0,-0.0,0.0,0.0,18,0.0,-0.0,0.0,18,0.0,-0.0,0.0
38.12,38.51,38.0,38.46,450.93350891,15,2021-06-18 10:00:00+00:00,0.005475179888088544,-0.017015105005983244,-0.02389323682218114,,,,0.00986407426917029,,,,,0.013333333333333282,0.008919202518363154,0.582076238430197,,,,,,,,,30.062233927333335,0.03326432767495615,0.47065881145741023,0.8081610051699383,0.33320736002925583,0.8403778471877638,,,,,,,,,,,,,,,,,,38.543815536499025,38.65716570383384,38.99737724199707,,0,19,0.0,-0.0,0.0,0.0,19,0.0,-0.0,0.0,19,0.0,-0.0,0.0
38.61,38.61,38.14,38.14,214.18946155,14,2021-06-18 11:00:00+00:00,-0.00835513998836035,-0.01509266223610295,-0.027923220595927223,,,,0.009997783846331909,,,,,0.012220488819552752,-0.012173012173012143,-0.17900665891106382,,,,,-0.18245710423799616,-0.10790670416456787,,,15.299247253571428,0.0653626929106961,0.3567897441693271,0.8081610051699383,-0.4683959559658598,0.7884390918739518,,,,,,,,,,,,,,,,,,38.34190776824951,38.48477713588923,38.890205086747436,,0,20,0.0,-0.0,0.0,0.0,20,0.0,-0.0,0.0,20,0.0,-0.0,0.0
38.25,38.25,37.47,37.48,1888.06726114,45,2021-06-18 12:00:00+00:00,-0.017456142802051655,-0.04129146807831141,-0.05274634705307779,,,,0.010407160860550085,,,,,0.020450970110120637,-0.020130718954248446,2.922631795528059,,,,,-0.07555807507025672,-0.019417555412046032,,,41.95705024755556,0.023833896665751916,2.575102921973427,0.962828095973305,0.9335503361903105,0.7876500720380883,,,,,,,,,,,,,,,,,,37.91095388412475,38.14985142392615,38.71392945090401,,0,21,0.0,-0.0,0.0,0.0,21,0.0,-0.0,0.0,21,0.0,-0.0,0.0
37.55,37.68,36.78,36.78,1051.96570563,47,2021-06-18 13:00:00+00:00,-0.018853238194046273,-0.05912011601879019,-0.06423260159202515,,,,0.011109588642852821,,,,,0.02401280683030946,-0.020505992010652358,1.1513659556739622,,,,,0.26815332655126545,-0.43571182549457005,,,22.38224905595745,0.04467826255975968,2.0802980145752423,0.9675635407610063,-0.15762440433182576,0.7269425792830213,,,,,,,,,,,,,,,,,,37.345476942062376,37.69323428261744,38.47218826954101,,0,22,0.0,-0.0,0.0,0.0,22,0.0,-0.0,0.0,22,0.0,-0.0,0.0
37.09,37.09,36.1,36.38,1577.9271642,55,2021-06-18 14:00:00+00:00,-0.010935046086198774,-0.05012438718256851,-0.07287026313234479,,,,0.01122264553236049,,,,,0.026916802610114247,-0.01914262604475602,1.727360131088486,,,,,0.38316380132372896,-0.05307240984849067,,,28.689584803636365,0.034855854723741114,2.02003932513198,0.9430160857587904,0.11574025114244996,0.6677122642123428,,,,,,,,,,,,,,,,,,36.86273847103119,37.25548952174496,38.21066473584838,,0,23,0.0,-0.0,0.0,0.0,23,0.0,-0.0,0.0,23,0.0,-0.0,0.0
36.34,36.46,35.61,35.63,211.04714755,18,2021-06-18 15:00:00+00:00,-0.020831193472231835,-0.07643076054288889,-0.09701820923057047,,,,0.011688545717018672,,,,,0.02336448598130845,-0.019537699504678062,-0.547547802035603,,,,,0.4844396655885075,0.12307461711738041,,,11.724841530555556,0.08528899920685044,-0.09905416511739723,0.886765717864908,-0.8898755475025943,0.6373426028137639,,,,,,,,,,,,,,,,,,36.2463692355156,36.713659681163314,37.88808164386734,,0,24,0.0,-0.0,0.0,0.0,24,0.0,-0.0,0.0,24,0.0,-0.0,0.0
36.03,36.68,35.94,36.61,113.65928509,11,2021-06-18 16:00:00+00:00,0.027133447514400277,-0.04094217304012826,-0.05835651824867005,,,,0.014433351680563975,,,,,0.020769014875105303,0.016097696364140945,-0.6382002098479084,,,,,0.7729483115627506,0.39457021917635554,,,10.33266228090909,0.09678047852658722,-0.4852350389665665,0.9003061056550908,-0.8517573400495291,0.6796684656078701,,,,,,,,,,,,,,,,,,36.4281846177578,36.679106454108876,37.72832143838392,,0,25,0.0,-0.0,0.0,0.0,25,0.0,-0.0,0.0,25,0.0,-0.0,0.0
36.22,36.34,35.82,35.94,1299.54544831,36,2021-06-18 17:00:00+00:00,-0.018470545776732017,-0.04195657601480862,-0.06750781459624022,,,,0.014866134815712055,,,,,0.014203769461895742,-0.007730535615681975,1.1427057916666716,,,,,0.9546619172730785,0.6918828061988371,,,36.098484675277774,0.027701993837011527,0.8383660228361972,0.8650632263935609,0.6043237461352208,0.6380899603166824,,,,,,,,,,,,,,,,,,36.1840923088789,36.43273763607259,37.50478125858593,,0,26,0.0,-0.0,0.0,0.0,26,0.0,-0.0,0.0,26,0.0,-0.0,0.0
35.86,35.87,35.0,35.46,2079.62040257,50,2021-06-18 18:00:00+00:00,-0.013445580709351201,-0.03654891853011355,-0.1012913340511008,,,,0.01331219661241899,,,,,0.024207011686143504,-0.011154489682097004,1.8861881115081036,,,,,0.9861935341272086,0.6434267493207029,,,41.5924080514,0.02404284932875725,1.3860629750068894,0.777426672741511,1.002638279665243,0.6256809925469023,,,,,,,,,,,,,,,,,,35.82204615443945,36.10849175738173,37.249183601262686,,0,27,0.0,-0.0,0.0,0.0,27,0.0,-0.0,0.0,27,0.0,-0.0,0.0
35.86,35.86,35.53,35.53,201.69296043,13,2021-06-18 19:00:00+00:00,0.001972109386874088,-0.023641763057040688,-0.09982877881537933,,,,0.013374398845433032,,,,,0.00930626057529606,-0.009202453987730013,-0.69329443145394,,,,,0.9227392538240936,0.4723019883755713,,,15.51484311,0.06445440620378919,-0.6492141718468613,0.7307196169913649,-0.5708578968413119,0.5301804238813361,,,,,,,,,,,,,,,,,,35.676023077219725,35.91566117158782,37.03428565110485,,0,28,0.0,-0.0,0.0,0.0,28,0.0,-0.0,0.0,28,0.0,-0.0,0.0
36.06,36.68,36.02,36.47,651.03445046,39,2021-06-18 20:00:00+00:00,0.026112594787653265,0.023302025202844412,-0.07014384034602772,,,,0.01583333893566602,,,,,0.018575851393188757,0.011369938990571175,-0.12915367691112797,0.04867473117238453,,,,0.9130258882478004,-0.059510350448369116,,,16.6931910374359,0.059904663988893145,0.6843217219644183,0.6546917737670368,-0.46300029820460303,0.5336107540517327,0.7173632678472418,0.9063909384942054,-0.43008658357806057,0.6794438963122383,,,,,,,,,,,,,,36.07301153860986,36.10044078105855,36.96374994471675,,0,29,0.0,-0.0,0.0,0.0,29,0.0,-0.0,0.0,29,0.0,-0.0,0.0
36.43,36.8,36.43,36.79,150.73703137,22,2021-06-18 21:00:00+00:00,0.008736064296094082,0.004904641984538216,-0.051130193291692994,-0.09582896092738658,,,0.016111528546471444,0.014542882123980014,,,,0.010145324924595488,0.009881965413121039,-0.8518506236951473,-0.6011825994721991,,,,0.7061895657290983,-0.4204065689800507,,,6.85168324409091,0.14594953741657993,-0.35256956572275255,0.6024640860815226,-1.2899926259667036,0.5354039977311932,-0.024354051207174154,0.9124651185621248,-1.0055210629026277,0.7011035767177681,,,,,,,,,,,,,,36.431505769304934,36.330293854039034,36.94203120162716,,0,30,0.0,-0.0,0.0,0.0,30,0.0,-0.0,0.0,30,0.0,-0.0,0.0
36.75,36.76,36.19,36.37,772.83129706,35,2021-06-18 22:00:00+00:00,-0.011481810117785596,0.011893377643484637,-0.0713546664496354,-0.08280954542440178,,,0.01586638544397213,0.014071755437448178,,,,0.015493340581679813,-0.010340136054421838,-0.03387409428629978,0.23171498387522219,,,,0.7153152111872665,-0.43754764295078463,,,22.080894201714287,0.045288020986141195,0.3320694764990072,0.5413785175145835,-0.08682759267670635,0.4875999022107347,0.6088512801793539,0.9124651185621248,-0.10200071268101127,0.6750676157699247,,,,,,,,,,,,,,36.40075288465246,36.34352923602602,36.87052730142376,,0,31,0.0,-0.0,0.0,0.0,31,0.0,-0.0,0.0,31,0.0,-0.0,0.0
36.4,36.79,36.32,36.62,169.97393948,18,2021-06-18 23:00:00+00:00,0.006850280247467033,0.03218923860030287,-0.06347979594860087,-0.047983618094046054,,,0.016126850063906985,0.013337188542522587,,,,0.012922738520758837,0.006043956043956013,-0.9347716665335286,-0.5887797018892506,,,,0.770805096540893,0.0062472765492275414,,,9.442996637777778,0.10589858689553977,-0.8169217288768311,0.4993069989739547,-1.1303207262684034,0.5153593027213421,-0.12714004337378604,0.774716550448225,-0.8390695068669012,0.70243897084363,,,,,,,,,,,,,,36.51037644232623,36.43568615735068,36.839211388745795,,0,32,0.0,-0.0,0.0,0.0,32,0.0,-0.0,0.0,32,0.0,-0.0,0.0
36.82,37.24,36.82,36.84,921.26435776,23,2021-06-19 00:00:00+00:00,0.005989672140741753,0.03620680135417054,-0.03755934888543866,-0.05902661578747548,,,0.01570780774642912,0.012952048460211755,,,,0.011469142545057393,0.0005431830526888411,0.20627673366779545,0.6550978920464058,,,,0.7016157191908349,-0.1781479303115946,,,40.05497207652174,0.024965689605015377,-0.4228184106741781,0.5148476729829075,1.3599572481259292,0.5313839400098875,0.1692554767603515,0.7530094909284061,0.9951674395313235,0.6929613271530769,,,,,,,,,,,,,,36.67518822116312,36.57045743823379,36.839309965152566,,0,33,0.0,-0.0,0.0,0.0,33,0.0,-0.0,0.0,33,0.0,-0.0,0.0
37.29,37.35,36.83,36.83,756.11807017,34,2021-06-19 01:00:00+00:00,-0.00027148093013229513,0.009822725636384977,-0.0433060097036595,-0.06719924652584064,,,0.015568761901460249,0.012822623023678698,,,,0.01411509229098814,-0.012335746849021209,-0.07240870418637198,0.38435318556999076,,,,0.6618553630817963,-0.2297744422717228,,,22.238766769705883,0.04496652221571122,0.2278112889929849,0.4771302276300281,-0.040246891244771515,0.5372536250297777,0.8507092718725148,0.7490680851830991,-0.05388733080119007,0.6980551152787657,,,,,,,,,,,,,,36.752594110581555,36.65697162548919,36.838146219508495,,0,34,0.0,-0.0,0.0,0.0,34,0.0,-0.0,0.0,34,0.0,-0.0,0.0
37.15,37.15,36.97,36.97,8.84700362,3,2021-06-19 02:00:00+00:00,0.0037940424915663407,0.004880703831857236,-0.031156827223732808,-0.05908004781966003,,,0.015579991962703507,0.012862715672849464,,,,0.004887320119467817,-0.004845222072678324,-1.155951716698462,-0.8954080825864693,,,,0.5165028918154504,-0.34796966985147476,,,2.949001206666667,0.339097860570334,-1.7090546178290076,0.5264766107906816,-1.443806694006629,0.599377243549607,-1.0979615438827275,0.776840665524885,-1.2456207814683808,0.7002448598200035,,,,,,,,,,,,,,36.86129705529078,36.761314416992796,36.85462794206994,,0,35,0.0,-0.0,0.0,0.0,35,0.0,-0.0,0.0,35,0.0,-0.0,0.0
36.26,36.26,35.11,35.29,1902.90448229,47,2021-06-19 03:00:00+00:00,-0.04650713526136174,-0.03014462131171891,-0.060207819683042896,-0.11295416673612069,,,0.019047973066671952,0.015083372482075513,,,,0.03110630240735728,-0.02675124103695529,1.640182712131893,2.0931882584984867,,,,-0.16701459069655272,0.8313485374717149,,,40.48732941042553,0.024699085233873166,1.0647498812506748,0.5289438529871284,1.4395953114865683,0.5949288043204389,1.5436714642981864,0.7683283257212572,1.089513605552092,0.698296565406203,,,,,,,,,,,,,,36.075648527645384,36.2708762779952,36.6590494493112,,0,36,0.0,-0.0,0.0,0.0,36,0.0,-0.0,0.0,36,0.0,-0.0,0.0
35.83,35.89,35.38,35.71,863.91487823,32,2021-06-19 04:00:00+00:00,0.011831123919178399,-0.025163777640007545,-0.029523457569818223,-0.09375605916184337,,,0.018988043721193438,0.015330519693027506,,,,0.014451686030036782,-0.003349148758023931,0.12631243776985432,0.4170458873389636,,,,-0.2266305888973917,0.5426810554295488,,,26.9973399446875,0.03704068630645882,0.19273315239388886,0.5236122065103544,0.3741791001708023,0.589776937453221,0.5897021244201769,0.7339906080906647,0.20963565254610322,0.6641954036110191,,,,,,,,,,,,,,35.89282426382269,36.08391751866347,36.5404182681473,,0,37,0.0,-0.0,0.0,0.0,37,0.0,-0.0,0.0,37,0.0,-0.0,0.0
35.77,36.13,35.77,36.01,899.99063768,48,2021-06-19 05:00:00+00:00,0.008365916054426936,-0.022787533726322362,-0.010222495429192513,-0.0830927585615373,,,0.01899096951148394,0.015473325768911918,,,,0.010081209745169404,0.006709533128319677,0.2606012884209271,0.43367378577847027,,,,-0.440610851445465,0.8077737480801215,,,18.749804951666665,0.05333388814325294,1.342017793574961,0.5054490943184273,-0.20900553464375432,0.6030657210498017,1.4509581776221112,0.7027324145824333,-0.3413746266062117,0.6448808450729863,,,,,,,,,,,,,,35.95141213191134,36.059278345775645,36.47411598462889,,0,38,0.0,-0.0,0.0,0.0,38,0.0,-0.0,0.0,38,0.0,-0.0,0.0
36.24,36.36,36.16,36.33,415.05202331000004,24,2021-06-19 06:00:00+00:00,0.008847168572326591,-0.013668884223863476,0.019455866615365913,-0.07756234261520456,,,0.01827422450288315,0.015580910470630965,,,,0.00555401277422946,0.0024834437086091693,-0.5280779469085092,-0.3722942363664416,,,,-0.45348059731968476,0.7387687523650139,,,17.293834304583335,0.05782407662683416,-0.35155023911450967,0.49043856018339477,-0.3563237288911548,0.5826761052673034,-0.02241075917484456,0.6714578252152162,-0.47319722719815815,0.6189284080053494,,,,,,,,,,,,,,36.14070606595567,36.14951889718377,36.456101486550274,,0,39,0.0,-0.0,0.0,0.0,39,0.0,-0.0,0.0,39,0.0,-0.0,0.0
36.15,36.36,35.85,36.36,342.47867592,19,2021-06-19 07:00:00+00:00,0.0008254230761677306,-0.016637503639262086,-0.0068521578228666336,-0.06520867607153669,,,0.016822231317609997,0.015499444713184264,,,,0.014037985136250979,0.005809128630705418,-0.6827647360633988,-0.47051344863450395,,,,-0.5411670147712037,0.83384498511853,,,18.025193469473685,0.0554779066140697,-0.772381021897772,0.4617658022407949,-0.34863008142531526,0.5538024310906985,-0.3399438796308709,0.6634726840964946,-0.3740481869841278,0.6174152854316473,,,,,,,,,,,,,,36.250353032977834,36.21967926478918,36.44408880073149,,0,40,0.0,-0.0,0.0,0.0,40,0.0,-0.0,0.0,40,0.0,-0.0,0.0
36.1,36.36,36.1,36.36,53.660228939999996,10,2021-06-19 08:00:00+00:00,0.0,0.029869631622099657,0.011618387953865383,-0.05588942664237484,,,0.016068590653596043,0.015444584488136771,,,,0.0071507150715070964,0.007202216066481939,-1.0068835569584764,-0.9245967238873483,,,,-0.7061348935936924,1.3266795537691218,,,5.366022893999999,0.18635775876359875,-1.237100150219313,0.5175714914193992,-1.1963820580054079,0.6147897567638981,-0.8728192417716655,0.6748718035761492,-1.2083532508063968,0.6359186091747417,,,,,,,,,,,,,,36.30517651648891,36.26645284319279,36.43357770064006,,0,41,0.0,-0.0,0.0,0.0,41,0.0,-0.0,0.0,41,0.0,-0.0,0.0
36.33,36.36,36.01,36.01,239.9941592,15,2021-06-19 09:00:00+00:00,-0.009672591648494322,0.008365916054426936,0.015391377014722263,-0.08589995703637854,,,0.01585824713419533,0.014920026617213564,,,,0.009625962596259665,-0.008808147536471245,-0.6414684300601452,-0.6352718722260277,,,,-0.7872919208581409,1.793244302103849,,,15.999610613333335,0.06250152107868465,-0.7851822956232539,0.5234386545504959,-0.23449826437841073,0.592842159365384,-0.6112666966427572,0.6451312382648535,-0.4351801094474644,0.63210452898413,,,,,,,,,,,,,,36.15758825824446,36.18096856212853,36.38063048806005,,0,42,0.0,-0.0,0.0,0.0,42,0.0,-0.0,0.0,42,0.0,-0.0,0.0
36.06,36.11,36.04,36.07,657.24286,13,2021-06-19 10:00:00+00:00,0.0016648172546638307,0.0016648172546638307,0.015084084882512006,-0.08474469393286732,,,0.015857136194495847,0.014930519449802306,,,,0.0019439044709802912,0.0002773155851358294,0.14491350306410467,0.01722599562494812,,,,-0.9236104530780042,2.1476336449883906,,,50.557143076923076,0.019779598670725766,-0.9352171291818375,0.5234386545504959,2.1622909510305877,0.6552233517735183,-0.7752423815870653,0.6218335382548617,2.3026172337385447,0.5829709044882556,,,,,,,,,,,,,,36.113794129122226,36.143979041419016,36.341801677052544,,0,43,0.0,-0.0,0.0,0.0,43,0.0,-0.0,0.0,43,0.0,-0.0,0.0
36.09,36.31,36.09,36.31,85.39573644000001,4,2021-06-19 11:00:00+00:00,0.006631690510796595,-0.0005506608068661656,-0.004396819394344664,-0.07454065974037238,,,0.014383210222558356,0.015028809161624303,,,,0.006099251455503157,0.006095871432529754,-0.9267220676826551,-0.917257154400297,,,,-1.202227243585523,3.3998002586875558,,,21.348934110000002,0.046840745999192177,-1.381926596522768,0.5985045365339459,0.008740362507945323,0.6432928921475382,-1.3400067929682955,0.6270214850228171,-0.027955958083851262,0.5789483098423159,,,,,,,,,,,,,,36.211897064561114,36.19931936094601,36.337826467420975,,0,44,0.0,-0.0,0.0,0.0,44,0.0,-0.0,0.0,44,0.0,-0.0,0.0
36.24,36.87,36.18,36.23,896.58775484,38,2021-06-19 12:00:00+00:00,-0.0022056805192587348,-0.003581764402292631,-0.01533856420969748,-0.06646875750139047,,,0.01416843712196555,0.014956563353693168,,,,0.019003029468465923,-0.0002759381898456158,0.6007245669795646,0.36927172526425817,,,,-1.5290339062585414,4.479298213149689,,,23.59441460105263,0.04238291209629699,0.9610917434075272,0.5933335061879706,0.09554147376577284,0.5848691652481622,0.7705221832922152,0.5941431946227741,0.1098165218989287,0.5511678374615748,,,,,,,,,,,,,,36.22094853228056,36.20954624063067,36.32434815899335,,0,45,0.0,-0.0,0.0,0.0,45,0.0,-0.0,0.0,45,0.0,-0.0,0.0
