open,high,low,close,volume,trades,timestamp,ret_1,ret_5,ret_15,ret_30,ret_60,ret_90,vol_15,vol_30,vol_60,vol_90,vol_240,range_hl,range_co,vol_z_15,vol_z_30,vol_z_60,vol_z_90,vol_z_240,ret_skew_20,ret_kurt_20,ret_skew_60,ret_kurt_60,avg_trade_size,tickiness,trades_z_15,trades_cv_15,avg_trade_size_z_15,avg_trade_size_cv_15,trades_z_30,trades_cv_30,avg_trade_size_z_30,avg_trade_size_cv_30,trades_z_60,trades_cv_60,avg_trade_size_z_60,avg_trade_size_cv_60,trades_z_90,trades_cv_90,avg_trade_size_z_90,avg_trade_size_cv_90,trades_z_240,trades_cv_240,avg_trade_size_z_240,avg_trade_size_cv_240,fdiff_0.20,close_ema_3,close_ema_5,close_ema_15,sigma,y,t_end,ev_ret,ev_ret_short,ev_bps,w,t_end_60_1.0,ev_ret_60,ev_ret_short_60,ev_bps_60,t_end_90_1.0,ev_ret_90,ev_ret_short_90,ev_bps_90
36.01,36.01,36.01,36.01,0.0,0,2021-06-19 10:00:00+00:00,0.0,-0.009672591648494322,-0.004433368303222718,-0.026310095287756408,0.015391377014722263,-0.0593005837980245,0.004893920176480637,0.008926108735378238,0.00830823887184645,0.00805181328804452,,0.0,0.0,-0.712634258264945,-0.4456209530638034,-0.4982097683162626,-0.6013548471244619,,0.3341189731236279,-0.15891880988080817,-0.4778278273867319,2.6570715482120013,,,-1.3586422786355286,0.7360289133680503,,,-0.7212250480555205,1.3865297700018584,,,-0.8518221110443909,1.173954029878296,,,-0.8691937120668703,1.150491525786678,,,,,,,,36.05281262254623,36.09786861554203,36.15278113835939,,0,170,0.0,-0.0,0.0,0.0,170,0.0,-0.0,0.0,170,0.0,-0.0,0.0
36.06,36.07,36.06,36.07,104.42152,3,2021-06-19 10:15:00+00:00,0.0016648172546638307,-0.006907058817644973,-0.008007774393830491,-0.024645278033092577,0.00891122577543113,-0.055802105256825385,0.004687855697187321,0.008936917672051145,0.008245840248714295,0.008054522510563947,,0.0002777006387114138,0.0002773155851358294,0.8347877372756481,-0.160096195539783,-0.12901586812620572,-0.26449753608056564,,0.4194788903657886,0.2665911814576019,-0.46337073130206075,2.7923012005974246,34.80717333333333,0.028729710121055508,-0.08345761876157895,0.7488830969231167,,,-0.4020419239136734,1.3567106140196106,,,-0.4532030056928634,1.1695114617571054,,,-0.5089121159765175,1.144970451874668,,,,,,,,36.06140631127312,36.08857907702803,36.14243349606446,,0,171,0.0,-0.0,0.0,0.0,171,0.0,-0.0,0.0,171,0.0,-0.0,0.0
36.04,36.11,36.04,36.11,552.72763,9,2021-06-19 10:30:00+00:00,0.0011083403739187148,-0.0011071133154070267,-0.006074010943744046,0.0030508968332565445,0.008063438656800592,-0.05180548665080176,0.004705819794301028,0.007498133010878329,0.008243416309871196,0.008052893547699955,,0.0019406709176601133,0.0019422863485016727,3.242002925861888,1.0453554446679216,1.4250378745795305,1.1827498210983483,,0.39831857330099546,0.2375269882529687,-0.4586172684579647,2.7958793509699773,61.414181111111105,0.0162828842118857,1.923725560958182,0.7333240844456148,,,0.24613728595219309,1.3144266644247657,,,0.3413345205231518,1.1582445180269625,,,0.21727617498738436,1.1417448781614943,,,,,,,,36.08570315563656,36.09571938468535,36.138379309056404,,0,172,0.0,-0.0,0.0,0.0,172,0.0,-0.0,0.0,172,0.0,-0.0,0.0
36.07,36.07,36.07,36.07,0.09371,1,2021-06-19 10:45:00+00:00,-0.0011083403739187148,-0.0016620502441013763,0.0005546311844897289,0.026975504735106792,0.015084084882512006,-0.04154255548040098,0.004258042352577962,0.005816362819564204,0.008173666190570687,0.007970547419294214,,0.0,0.0,-0.5978187364005388,-0.6095788722025561,-0.5156017947822029,-0.6005015196548966,,0.3900711303691352,0.2455107329003166,-0.4968336786794116,3.0112469850369057,0.09371,10.671219720414044,-0.9542374472273863,0.7621506883699405,,,-0.6862641268977139,1.193821848356422,,,-0.7152126230538632,1.178575307540808,,,-0.7485995650545451,1.149721633205026,,,,,,,,36.07785157781828,36.087146256456904,36.12983189542435,,0,173,0.0,-0.0,0.0,0.0,173,0.0,-0.0,0.0,173,0.0,-0.0,0.0
36.09,36.09,36.09,36.09,11.89573644,1,2021-06-19 11:00:00+00:00,0.0005543237392493516,0.0022191409939131823,0.006672251609067814,0.027529828474356144,-0.0077284403442003935,-0.04549931806966834,0.003966309264550667,0.005814287906171054,0.007589929373011429,0.007953705511974508,,0.0,0.0,-0.4981384752213861,-0.5522079002744912,-0.4732629387785599,-0.5464239705290795,,0.5018329559706597,0.9865030612045288,-0.9602087559947391,3.3029255954939756,11.89573644,0.08406373199707508,-0.8579169571563035,0.8293791789556932,,,-0.6940855691248576,1.1819281626492844,,,-0.7061036547696428,1.1920185494977393,,,-0.7322816702613865,1.171740600487211,,,,,,,,36.08392578890914,36.088097504304606,36.12485290849631,,0,174,0.0,-0.0,0.0,0.0,174,0.0,-0.0,0.0,174,0.0,-0.0,0.0
36.09,36.09,36.09,36.09,0.0,0,2021-06-19 11:15:00+00:00,0.0,0.0022191409939131823,-0.0038716862522885087,0.022416180967518518,-0.01239173229516366,-0.03779163871552438,0.0028162348479664197,0.005761754174590758,0.007563857619144648,0.007916695614999743,,0.0,0.0,-0.5263848225717772,-0.5880840935487818,-0.4984451221126714,-0.5714310330437463,,0.43669424861447104,1.014130886786776,-0.9427406696475044,3.347286919145551,,,-1.053967599667753,0.9487957697326126,,,-0.8111616320298393,1.232799926073444,,,-0.8117205347724973,1.2319510929710213,,,-0.835564653450479,1.1967954794048339,,,,,,,,36.08696289445457,36.08873166953641,36.12049629493427,,0,175,0.0,-0.0,0.0,0.0,175,0.0,-0.0,0.0,175,0.0,-0.0,0.0
36.3,36.31,36.3,36.31,73.5,3,2021-06-19 11:30:00+00:00,0.0060773667715472435,0.006631690510796595,-0.0013760838830338962,0.01470410734567107,0.0033103478505931427,-0.03304742772068536,0.0031169461078095757,0.005314471862931342,0.007503875239127206,0.007944246336091337,,0.00027708506511513203,0.0002754820936640528,0.030916118997348217,-0.21956336667348839,-0.2403341432042035,-0.32381693189092675,,0.4479861719949525,0.8821499160651367,-1.0288444660039484,3.6660012536999322,24.5,0.04081632653061224,0.07543909404658161,0.9468376089520146,,,-0.3605162809021508,1.232799926073444,,,-0.3984869709648087,1.254746168461694,,,-0.46290683610578226,1.2040804017267905,,,,,,,,36.19848144722729,36.16248777969094,36.14418425806748,,0,176,0.0,-0.0,0.0,0.0,176,0.0,-0.0,0.0,176,0.0,-0.0,0.0
36.31,36.31,36.31,36.31,0.0,0,2021-06-19 11:45:00+00:00,0.0,0.00552335013687788,-0.0013760838830338962,0.025946496694605248,-0.004396819394344664,-0.014219545030729641,0.0031169461078095757,0.004833217469340041,0.007436329153439217,0.00769669596340068,,0.0,0.0,-0.4839087976425256,-0.5950616682350885,-0.4824851416017408,-0.5553046974039209,,0.4174473276979609,0.8766899660576152,-1.022626058502048,3.8187300914202833,,,-1.0561473166521413,0.9468376089520149,,,-0.8155090707124644,1.2262279303973362,,,-0.7700175250372311,1.2986717412069926,,,-0.8456308820313261,1.1825490544974626,,,,,,,,36.25424072361365,36.211658519793964,36.16491122580905,,0,177,0.0,-0.0,0.0,0.0,177,0.0,-0.0,0.0,177,0.0,-0.0,0.0
36.24,36.6,36.24,36.6,430.88258762,15,2021-06-19 12:00:00+00:00,0.00795505498107607,0.014586745491872666,0.01264795524323814,0.0195895352478046,0.0002732613762050917,-0.004905978768854791,0.0032942243405011023,0.004337239922609882,0.007496273973232495,0.0077428466391635566,,0.009914624070503976,0.00993377483443707,1.972160982678129,1.9960982988665072,1.0016728645241748,0.9225536893894499,,0.5466429432537405,0.4214598962855533,-1.0105518465968149,3.6663362440851546,28.725505841333334,0.03481226772901917,2.7672325087667806,1.1443442705426636,,,1.6981397734586237,1.1660597562579693,,,1.197445727077532,1.2880524323388118,,,1.1229620376344962,1.168021528474282,,,,,,,,36.42712036180683,36.34110567986264,36.21929732258292,,0,178,0.0,-0.0,0.0,0.0,178,0.0,-0.0,0.0,178,0.0,-0.0,0.0
36.87,36.87,36.87,36.87,0.5,1,2021-06-19 12:15:00+00:00,0.00734997183873265,0.021382393591355964,0.015580470975248062,0.03196745063969608,0.010908207425464056,0.002443993069877859,0.0035948005778319594,0.004366832107216983,0.007542762172878047,0.007782089881585841,,0.0,0.0,-0.5659387086053383,-0.6331845904822493,-0.4960918647986331,-0.5680517711641965,,0.4639287697492546,0.05753228686547926,-1.0472766363074804,3.6175020453187123,0.5,2.0,-0.5619946061884366,1.2455635557564237,,,-0.671825195885501,1.188787980879658,,,-0.6316307924226143,1.3110194106437822,,,-0.7265262609177708,1.1646569321320306,,,,,,,,36.64856018090342,36.5174037865751,36.300635157260054,,0,179,0.0,-0.0,0.0,0.0,179,0.0,-0.0,0.0,179,0.0,-0.0,0.0
36.62,36.62,36.5,36.6,39.91064763,4,2021-06-19 12:30:00+00:00,-0.00734997183873265,0.014032421752623314,0.0065789710980421745,0.020983652300590627,0.0016406894574596542,0.0027359798188744122,0.004187640819776451,0.004598394231744435,0.007601277545307941,0.007778916976360089,,0.0032546786004881327,-0.0005461496450026222,-0.33650361472851814,-0.33518539654860874,-0.35935318281853346,-0.4322548660443792,,0.0184161197023582,-0.07246309425293734,-0.9774708681035144,3.3415091544423645,9.9776619075,0.10022388103252135,0.12888385978877454,1.1936805283321708,,,-0.11202095905017276,1.2202238638288436,,,-0.2359519988462753,1.3152879785027765,,,-0.3319025761709891,1.1619841384164258,,,,,,,,36.624280090451705,36.54493585771674,36.33805576260255,,0,180,0.0,-0.0,0.0,0.0,180,0.0,-0.0,0.0,180,0.0,-0.0,0.0
36.18,36.23,36.18,36.23,425.29451959000005,18,2021-06-19 12:45:00+00:00,-0.010160735500334805,-0.0022056805192587348,-0.002481048826107113,0.005258072166848482,-0.01533856420969748,-0.003581764402292631,0.0050000915743038535,0.004910369922921927,0.0076599971530233076,0.007842509116230524,,0.0013661202185791573,0.001381978993919214,1.6097399476424372,2.2262162347841534,0.9533715094429887,0.8944551182569305,,-0.21599069742134255,0.16488574538143766,-0.8939303577703112,3.0411588817737965,23.62747331055556,0.04232361145248869,2.4639315153145396,1.306347185379908,,,2.997940541876274,1.052004237506427,,,1.536059743527179,1.2858917889708361,,,1.480970485978848,1.1509395552837594,,,,,,,,36.427140045225855,36.439957238477824,36.324548792277234,,0,181,0.0,-0.0,0.0,0.0,181,0.0,-0.0,0.0,181,0.0,-0.0,0.0
36.23,36.23,36.23,36.23,0.0,0,2021-06-19 13:00:00+00:00,0.0,-0.0022056805192587348,0.002210556302212119,0.004703287131814449,-0.009340727254304237,-0.009614138055733967,0.004840943420307721,0.004909936013179423,0.007622836806764553,0.007815762290964626,,0.0,0.0,-0.6405571029326139,-0.605515153632815,-0.505881689663564,-0.5568080932393555,,-0.21599069742134255,0.16488574538143766,-0.940272409932167,3.208540811227636,,,-0.7308945677511589,1.3681863898329876,,,-0.937337019532538,1.0668521344635602,,,-0.7555855648323796,1.3234768456989272,,,-0.8495103214210766,1.1771487347289453,,,,,,,,36.32857002261292,36.36997149231855,36.31273019324258,,0,182,0.0,-0.0,0.0,0.0,182,0.0,-0.0,0.0,182,0.0,-0.0,0.0
36.31,36.34,36.1,36.1,1285.84335473,45,2021-06-19 13:15:00+00:00,-0.003594639568150537,-0.013755375068485343,-0.0008306798207140531,0.002496187678051154,-0.012388320856952184,-0.007726307751141359,0.004935159656647849,0.004950243843657935,0.00763563157549038,0.0078036970249208745,,0.006624344465912283,-0.005783530707794019,3.0672308829224493,4.361980349553799,3.448156271195075,3.664831636777655,,-0.22251597253473987,0.463137846215876,-0.9165081968950792,3.140349504946978,28.57429677177778,0.03499648680725114,3.1905785654715046,1.6824298220998717,,,4.5100866932734505,1.5599953535721767,,,4.152320207503408,1.4350441653873938,,,4.677088002131302,1.2366497263584255,,,,,,,,36.21428501130646,36.27998099487903,36.28613891908726,,0,183,0.0,-0.0,0.0,0.0,183,0.0,-0.0,0.0,183,0.0,-0.0,0.0
36.08,36.08,36.08,36.08,6.929047,1,2021-06-19 13:30:00+00:00,-0.0005541701444120584,-0.02165951705163005,0.0019420175336390955,-0.004424785980355672,-0.00800556380447448,-0.008280477895553418,0.004855150740865087,0.004806491662205709,0.007610533343901555,0.007803847156602436,,0.0,0.0,-0.530180854307822,-0.4354426393380913,-0.47091945644253663,-0.5169019768686317,,-0.11492223460070715,0.799144147419171,-0.9511846017414064,3.2595234857687965,6.929047,0.1443199909020678,-0.4781415820677625,1.780822209255539,,,-0.48299792723050183,1.6696792417462316,,,-0.566521200852295,1.4819784171365278,,,-0.6782027845452826,1.2503236381453622,,,,,,,,36.14714250565323,36.21332066325269,36.26037155420135,,0,184,0.0,-0.0,0.0,0.0,184,0.0,-0.0,0.0,184,0.0,-0.0,0.0
36.07,36.07,36.07,36.07,536.6974265,10,2021-06-19 13:45:00+00:00,-0.0002772002789752648,-0.014586745491872666,0.0016648172546638307,-0.002768551048558887,-0.008282764083449745,0.0019425564593378297,0.004856206164721829,0.004794768333127829,0.007610535112017356,0.007724646489844529,,0.0,0.0,0.8449788701267386,1.4656101732082545,1.1374250151979313,1.188418221403792,,-0.048417464419678306,0.8836184484452336,-0.9493001910227032,3.257048206872398,53.66974265,0.018632472425317285,0.21909272705243135,1.603665060352592,,,0.5381596563796023,1.6259115480458841,,,0.39073202052055467,1.4396055876111882,,,0.41032295388463974,1.2430869617822127,,,,,,,,36.108571252826614,36.16554710883513,36.23657510992618,,0,185,0.0,-0.0,0.0,0.0,185,0.0,-0.0,0.0,185,0.0,-0.0,0.0
36.07,36.07,36.07,36.07,0.0,0,2021-06-19 14:00:00+00:00,0.0,-0.00442600999153786,0.0,-0.008007774393830491,-0.012124700752097706,0.012834997625761346,0.004837144186554763,0.004688109870431294,0.007592622671595158,0.007636555184427126,,0.0,0.0,-0.6143214863463117,-0.505440903657107,-0.5139057958515151,-0.5531759303506875,,-0.09027783974247724,0.8974635555821135,-0.932386622249024,3.28225817117912,,,-0.6014336938003034,1.6626936773050733,,,-0.5961023788239019,1.6775641828052759,,,-0.6872040901759061,1.4551717812739247,,,-0.8002617848407256,1.2495910949927815,,,,,,,,36.08928562641331,36.133698072556754,36.21575322118541,,0,186,0.0,-0.0,0.0,0.0,186,0.0,-0.0,0.0,186,0.0,-0.0,0.0
36.25,36.25,36.25,36.25,2.74569103,1,2021-06-19 14:15:00+00:00,0.004977886385236108,0.0005518763936982474,0.003869546011317393,-0.002204464932426653,-0.009335597730431466,0.01725140168293926,0.00500088708606189,0.004783038902010684,0.007616010551226746,0.007653447852392675,,0.0,0.0,-0.5174389278700532,-0.49229799790630585,-0.5002443233938263,-0.5430598036348312,,-0.29616194198952567,0.9304261083435201,-0.9377915265842468,3.2315908591451983,2.74569103,0.36420703898355233,-0.469743348290878,1.8094987466936021,,,-0.48146730597315157,1.6775641828052759,,,-0.5619722517904294,1.4924396618289373,,,-0.6736065464900223,1.2584731256811885,,,,,,,,36.16964281320665,36.172465381704505,36.22003406853723,,0,187,0.0,-0.0,0.0,0.0,187,0.0,-0.0,0.0,187,0.0,-0.0,0.0
36.39,36.5,36.39,36.5,91.147343,3,2021-06-19 14:30:00+00:00,0.006872879287762146,0.01101939524961093,0.011850765672998254,0.012405396857487982,-0.007913808528237087,0.012405396857487982,0.0052628602376764335,0.004719198272135351,0.007635936694760108,0.007588207571275497,,0.003034482758620674,0.0030228084638636832,-0.2891480841046668,-0.17963626116111137,-0.2308264870556738,-0.2583915437117899,,-0.3395916161688334,0.45906002062878204,-0.9333676016029344,3.185497851875983,30.382447666666668,0.03291374055741811,-0.3164783427328727,1.765755990081907,,,-0.2563340822299554,1.6648257954783097,,,-0.3438447213712747,1.4972595646968538,,,-0.4300311724444365,1.2612408497572607,,,,,,,,36.334821406603325,36.281643587803,36.255029809970075,,0,188,0.0,-0.0,0.0,0.0,188,0.0,-0.0,0.0,188,0.0,-0.0,0.0
36.47,36.47,36.22,36.42,44.67576068,8,2021-06-19 14:45:00+00:00,-0.0021941862889840458,0.009379379105038943,0.009102255644764856,0.01577450725383267,-0.005476464946902571,-0.00411015786182789,0.005319198751079947,0.00461090766048289,0.007618055662633043,0.00743959545393533,,0.00684931506849315,-0.0013709898546749974,-0.4276781149736231,-0.35098335338869,-0.3760026314650597,-0.40865291442769025,,-0.3680861510782934,0.604218793002323,-0.9532391805310864,3.2646600968091484,5.584470085,0.17906801984417828,0.061618537644604676,1.6377771211436223,,,0.3018609598278707,1.6255272960553282,,,0.18406818100614764,1.465985421088382,,,0.16813067695140374,1.2495282682658075,,,,,,,,36.37741070330166,36.327762391868674,36.275651083723815,,0,189,0.0,-0.0,0.0,0.0,189,0.0,-0.0,0.0,189,0.0,-0.0,0.0
36.44,36.44,36.35,36.35,28.83530124,3,2021-06-19 15:00:00+00:00,-0.0019238703199335738,0.007732709064080634,0.007178385324831282,0.0033066990725427736,-0.024189248429337784,-0.004391991688017072,0.00535792906923611,0.004222314665417132,0.007291314882195747,0.007440334228109377,,0.0024711696869850713,-0.002469813391876957,-0.479364679711113,-0.39886626484239746,-0.39911189310757916,-0.4612543704070518,,-0.30005881093209724,0.4605901240233195,-1.1722302356852154,3.730044685202888,9.61176708,0.10403914198886309,-0.37868910723915,1.579697631325057,,,-0.26333272015172887,1.647961802471413,,,-0.3418478613018753,1.4983130799783355,,,-0.43878232194794187,1.2465859229322074,,,,,,,,36.363705351650836,36.33517492791245,36.28494469825834,,0,190,0.0,-0.0,0.0,0.0,190,0.0,-0.0,0.0,190,0.0,-0.0,0.0
36.39,36.4,36.24,36.24,105.76760761,4,2021-06-19 15:15:00+00:00,-0.003030722804749697,0.004701986259330937,-0.0019297042514656582,-0.0033057881344995543,-0.018319035867128353,-0.010157945957366188,0.005191624980185553,0.004207410286098018,0.007214334363297811,0.007440916841126697,,0.0044016506189820245,-0.004122011541632277,-0.26774533020292607,-0.10568532597806046,-0.15182398618847165,-0.21499789480718845,,-0.14768752066208837,0.24082927141052277,-1.2244390065138149,4.062883055684662,26.4419019025,0.0378187621937079,-0.3001771389167666,1.5624992308378902,,,-0.13376011372592814,1.6881448835755049,,,-0.22606879722883202,1.5148740455234333,,,-0.3207225024797596,1.2409273061902049,,,,,,,,36.301852675825415,36.30344995194164,36.27932661097605,,0,191,0.0,-0.0,0.0,0.0,191,0.0,-0.0,0.0,191,0.0,-0.0,0.0
36.19,36.19,36.19,36.19,5.4488,1,2021-06-19 15:30:00+00:00,-0.0013806435991274846,-0.0016565437250326553,-0.0033103478505931427,-0.004686431733627039,-0.01725833822928058,-0.0008286148796159409,0.005201410840270519,0.0042137095677770185,0.007210309914837605,0.007356130320882926,,0.0,0.0,-0.5543166695417255,-0.4752877917058516,-0.46735937019784424,-0.541326020900254,,-0.06114951281206907,0.2001493970458973,-1.2337017988882217,4.091792845205265,5.4488,0.18352664806929966,-0.5627621948125704,1.5431403541966944,,,-0.48256189954245476,1.6737589694879107,,,-0.5516078652383501,1.5148740455234333,,,-0.6845673582341086,1.2409273061902049,,,,,,,,36.24592633791271,36.26563330129443,36.26816078460404,,0,192,0.0,-0.0,0.0,0.0,192,0.0,-0.0,0.0,192,0.0,-0.0,0.0
36.1,36.23,36.1,36.23,4.05879,4,2021-06-19 15:45:00+00:00,0.001104667331334408,-0.007424755681460393,-0.010160735500334805,0.002487219742903335,-0.01669670648012067,0.0008283860752600347,0.004709797489604767,0.004067612627051794,0.007211770997693972,0.007356829255027656,,0.0035921525283226156,0.003601108033240871,-0.4810660493386976,-0.4798117274438434,-0.4716358767077567,-0.5287984394821703,,-0.13847148743538593,0.2248639332092464,-1.2368808716813797,4.09280269826818,1.0146975,0.985515387590883,-0.2476598846073973,1.68568167112386,,,-0.14181554841516236,1.6617979653331187,,,-0.22997063552471605,1.5047531852575773,,,-0.305795632983676,1.2577530321890378,,,,,,,,36.237963168956355,36.25375553419629,36.26339068652854,,0,193,0.0,-0.0,0.0,0.0,193,0.0,-0.0,0.0,193,0.0,-0.0,0.0
36.23,36.23,36.23,36.23,0.0,0,2021-06-19 16:00:00+00:00,0.0,-0.0052305693924763474,-0.017510707339067455,-0.0019302363638193931,-0.02883768928374364,0.008036623551572752,0.004165930289114074,0.0039843954179965505,0.007025319196677806,0.007316498721737637,,0.0,0.0,-0.492581952329765,-0.4928473064814389,-0.4843075731661131,-0.5256386728579026,,-0.1188139598914598,0.22249630236664938,-1.3454469650987844,4.539174095273761,,,-0.5854986993705671,1.7079457240042328,,,-0.5791057634788419,1.726800289454442,,,-0.6620076150054689,1.5105566421494094,,,-0.7767402524228407,1.2874316695713375,,,,,,,,36.23398158447817,36.245837022797524,36.25921685071247,,0,194,0.0,-0.0,0.0,0.0,194,0.0,-0.0,0.0,194,0.0,-0.0,0.0
36.0,36.0,36.0,36.0,10.94771667,1,2021-06-19 16:15:00+00:00,-0.00636856645087569,-0.009675265523418464,-0.016529301951210496,-0.009950330853168321,-0.03654619965746653,0.0016680571006970624,0.00406846181542222,0.004131634824148513,0.007061850794021043,0.007348100744687086,,0.0,0.0,-0.45453927738807254,-0.44936876871415354,-0.44402720526236494,-0.48962637948794996,,-0.026359322091686115,-0.23342151337434647,-1.2786705807213607,4.288322366201607,10.94771667,0.09134324810764398,-0.4789900188178143,1.771404027538981,,,-0.4602632039029291,1.7410136124639242,,,-0.544914003202369,1.5309831253071784,,,-0.6554683277923742,1.2838900982584418,,,,,,,,36.116990792239086,36.163891348531685,36.226814744373414,,0,195,0.0,-0.0,0.0,0.0,195,0.0,-0.0,0.0,195,0.0,-0.0,0.0
36.02,36.02,36.02,36.02,3.0,1,2021-06-19 16:30:00+00:00,0.0005554012917001749,-0.006089141426968592,-0.005813165159175515,-0.008294213985282628,-0.024408177294096944,0.0106057371452013,0.003215619564294564,0.004132069069452316,0.006914486039780999,0.007293482559528786,,0.0,0.0,-0.4025930602157641,-0.4700737767043231,-0.4447231003744032,-0.510071500554214,,0.03133078016718047,0.18092536312108862,-1.3828362120668969,4.992258954878891,3.0,0.3333333333333333,-0.3943906762893938,2.0717355146909204,,,-0.43981454840836326,1.8064899190362875,,,-0.5200193293629729,1.580630585367275,,,-0.6470726949263187,1.29837358692814,,,,,,,,36.068495396119545,36.1159275656878,36.20096290132673,,0,196,0.0,-0.0,0.0,0.0,196,0.0,-0.0,0.0,196,0.0,-0.0,0.0
35.91,36.06,35.91,36.06,167.15418945,8,2021-06-19 16:45:00+00:00,0.0011098780273610664,-0.0035986198004800407,-0.004703287131814449,-0.00249273082960233,-0.021128512681802825,0.023570114707111234,0.0032378662478150465,0.004053319324696222,0.006913276167093855,0.007181534297714089,,0.004164353137146188,0.0041771094402674935,0.04167868030387924,0.11086620516605769,0.07290804133723716,0.06300636723673501,,-0.0063236273836126,0.14454231374176127,-1.4076249359357902,5.045157958920564,20.89427368125,0.04786000294891203,0.1779724926633224,1.8729486132663948,,,0.33362264911646705,1.735335925046693,,,0.25741519454300693,1.551644650697804,,,0.22081835988829834,1.3043041865532292,,,,,,,,36.06424769805977,36.09728504379187,36.183342538660895,,0,197,0.0,-0.0,0.0,0.0,197,0.0,-0.0,0.0,197,0.0,-0.0,0.0
36.06,36.06,36.06,36.06,0.0,0,2021-06-19 17:00:00+00:00,0.0,-0.004703287131814449,-0.0011086475636639115,-0.0019393273843779646,-0.026274089370180498,0.024138135171119846,0.0031081028145229475,0.004052364276810108,0.006875734372115086,0.007181046333262717,,0.0,0.0,-0.48282546101054985,-0.5025577586113363,-0.46044404031094915,-0.5077334874957783,,-0.12359525390120847,0.6753070629573563,-1.40105823162771,5.142297892043998,,,-0.9226870278438624,1.0837911120705823,,,-0.5713078080766539,1.7503699159417532,,,-0.6394261002478309,1.5639023799817002,,,-0.7524250621710729,1.3290360067414102,,,,,,,,36.06212384902989,36.08485669586125,36.16792472132828,,0,198,0.0,-0.0,0.0,0.0,198,0.0,-0.0,0.0,198,0.0,-0.0,0.0
35.79,35.79,35.79,35.79,1.643017,1,2021-06-19 17:15:00+00:00,-0.007515692997236645,-0.012218980129051094,-0.008070170416488498,-0.0061281528828494025,-0.03243824817060581,0.00926322413187286,0.0036563338073430317,0.004236618619014165,0.006935409991430745,0.007187183484903829,,0.0,0.0,-0.4679079970065906,-0.4738161085624485,-0.455140735328624,-0.48888945527611405,,-0.2478058411999007,0.467704367309636,-1.3378225204999579,4.794314531474041,1.643017,0.6086364292031062,-0.6151246852292416,1.0837911120705823,,,-0.4374786821725864,1.8161354605886035,,,-0.5269171090018783,1.5639023799817002,,,-0.6131751758643662,1.3528686209060576,,,,,,,,35.92606192451494,35.98657113057416,36.12068413116225,,0,199,0.0,-0.0,0.0,0.0,199,0.0,-0.0,0.0,199,0.0,-0.0,0.0
35.76,35.76,35.76,35.76,0.03636,1,2021-06-19 17:30:00+00:00,-0.0008385744726213673,-0.006688988150796771,-0.0086315446101346,-0.00696672735547077,-0.03327682264322718,0.008424649659251493,0.003656346567608789,0.004237990557925139,0.006935146975420411,0.007187861949828523,,0.0,0.0,-0.611180808585728,-0.4797003117997852,-0.4602725808577601,-0.49471599091186563,,-0.3726875854229841,1.268198465576909,-1.3317301180409211,4.784004915770968,0.03636,27.502750275027502,-0.5302334778035058,1.1001442906807655,,,-0.4421062876748429,1.8002873732759825,,,-0.5293822434807629,1.5575917282135578,,,-0.6151648714879252,1.3490166836916209,,,,,,,,35.84303096225747,35.91104742038277,36.07559861476697,,0,200,0.0,-0.0,0.0,0.0,200,0.0,-0.0,0.0,200,0.0,-0.0,0.0
35.78,35.78,35.78,35.78,1.5,1,2021-06-19 17:45:00+00:00,0.0005591277752601265,-0.006685261667236819,-0.008072416834874474,-0.008072416834874474,-0.03271769486796705,0.0008388089405566568,0.003665470640576115,0.0042257138757444135,0.0069362804031081,0.007136683119834906,,0.0,0.0,-0.5850307760784451,-0.46012331195220507,-0.4556964446165819,-0.48802650329856456,,0.08490067134382273,1.5405602924296258,-1.335183208619302,4.78649302801696,1.5,0.6666666666666666,-0.566824232688925,1.0489928981580965,,,-0.4334490972094114,1.829749913846727,,,-0.5318554587723181,1.5513103657935405,,,-0.6132845757074935,1.3526272914796194,,,,,,,,35.81151548112874,35.86736494692185,36.0386487879211,,0,201,0.0,-0.0,0.0,0.0,201,0.0,-0.0,0.0,201,0.0,-0.0,0.0
35.62,35.62,35.26,35.26,265.115688,5,2021-06-19 18:00:00+00:00,-0.01463990111084934,-0.022435040805447226,-0.027690204330959922,-0.02382065831964253,-0.020769761486385985,-0.015757219662841937,0.00486147073880153,0.004962616683964508,0.006320094401821764,0.007298390772222215,,0.01006148686416991,-0.01010668163952834,2.7740732207575793,0.5573321469733272,0.372656880926768,0.45982025789520314,,-1.1972987260308954,3.4816512070881287,-0.8305761998976561,3.528320002753909,53.0231376,0.018859691169992174,0.8614203001536016,0.9626755865110891,,,0.03405650237403727,1.8742320198653954,,,-0.08463390935839145,1.5411645710037505,,,-0.10921506142736181,1.3526272914796194,,,,,,,,35.535757740564364,35.66490996461457,35.94131768943096,,0,202,0.0,-0.0,0.0,0.0,202,0.0,-0.0,0.0,202,0.0,-0.0,0.0
