open,high,low,close,volume,trades,timestamp,ret_1,ret_5,ret_15,ret_30,ret_60,ret_90,vol_15,vol_30,vol_60,vol_90,vol_240,range_hl,range_co,vol_z_15,vol_z_30,vol_z_60,vol_z_90,vol_z_240,ret_skew_20,ret_kurt_20,ret_skew_60,ret_kurt_60,avg_trade_size,tickiness,trades_z_15,trades_cv_15,avg_trade_size_z_15,avg_trade_size_cv_15,trades_z_30,trades_cv_30,avg_trade_size_z_30,avg_trade_size_cv_30,trades_z_60,trades_cv_60,avg_trade_size_z_60,avg_trade_size_cv_60,trades_z_90,trades_cv_90,avg_trade_size_z_90,avg_trade_size_cv_90,trades_z_240,trades_cv_240,avg_trade_size_z_240,avg_trade_size_cv_240,fdiff_0.20,close_ema_3,close_ema_5,close_ema_15,sigma,y,t_end,ev_ret,ev_ret_short,ev_bps,w,t_end_60_1.0,ev_ret_60,ev_ret_short_60,ev_bps_60,t_end_90_1.0,ev_ret_90,ev_ret_short_90,ev_bps_90
39.27,39.27,39.22,39.22,14.0,2,2021-06-17 20:30:00+00:00,-0.005593708966234345,0.014898811423883274,,,,,,,,,,0.0012677484787019337,-0.0012732365673543229,,,,,,,,,,7.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,39.2658203125,39.23274602448815,39.473009520508356,,0,10,0.0,-0.0,0.0,0.0,10,0.0,-0.0,0.0,10,0.0,-0.0,0.0
39.26,39.26,39.26,39.26,1.97922,1,2021-06-17 21:00:00+00:00,0.0010193680801147131,0.004595361673733311,,,,,,,,,,0.0,0.0,,,,,,,,,,1.97922,0.5052495427491638,,,,,,,,,,,,,,,,,,,,,,39.26291015625,39.2418306829921,39.44638333044481,,0,11,0.0,-0.0,0.0,0.0,11,0.0,-0.0,0.0,11,0.0,-0.0,0.0
39.06,39.51,39.06,39.51,602.05720649,13,2021-06-17 21:30:00+00:00,0.0063476155749842,0.011198895356320016,,,,,,,,,,0.011462047885888837,0.01152073732718883,,,,,,,,,,46.312092806923076,0.021592632493829183,,,,,,,,,,,,,,,,,,,,,,39.386455078124996,39.331220455328065,39.45433541413921,,0,12,0.0,-0.0,0.0,0.0,12,0.0,-0.0,0.0,12,0.0,-0.0,0.0
38.86,38.86,38.78,38.86,0.26105002,3,2021-06-17 22:00:00+00:00,-0.01658836047400536,-0.013546533033520713,,,,,,,,,,0.0020248038471272663,0.0,,,,,,,,,,0.08701667333333334,11.492050450714387,,,,,,,,,,,,,,,,,,,,,,39.1232275390625,39.174146970218715,39.38004348737181,,0,13,0.0,-0.0,0.0,0.0,13,0.0,-0.0,0.0,13,0.0,-0.0,0.0
38.93,39.22,38.83,39.22,40.87402866,4,2021-06-17 22:30:00+00:00,0.009221376818906446,-0.005593708966234345,,,,,,,,,,0.010036026762738048,0.007449267916773674,-0.5108757463767153,,,,,,,,,10.218507165,0.09786165276912051,-0.5664338711665425,1.3467518251183113,-0.47191014322284924,0.9898510655938957,,,,,,,,,,,,,,,,,,39.17161376953125,39.18943131347915,39.36003805145033,,0,14,0.0,-0.0,0.0,0.0,14,0.0,-0.0,0.0,14,0.0,-0.0,0.0
39.26,39.53,39.18,39.18,38.996798,4,2021-06-17 23:00:00+00:00,-0.0010204082518057156,-0.0010204082518057156,-0.032888617527675024,,,,0.012011967934273856,,,,,0.008924018357980658,-0.002037697401935769,-0.4317845901409265,,,,,,,,,9.7491995,0.10257252403133202,-0.4667770288927967,1.5028428862006886,-0.4649639879500149,1.0262354863057312,,,,,,,,,,,,,,,,,,39.17580688476562,39.186287542319434,39.33753329501904,,0,15,0.0,-0.0,0.0,0.0,15,0.0,-0.0,0.0,15,0.0,-0.0,0.0
39.13,39.13,39.13,39.13,3.0,1,2021-06-17 23:30:00+00:00,-0.0012769762940734175,-0.0033167526259938462,-0.013201511858535575,,,,0.010832006970812914,,,,,0.0,0.0,-0.47378497319125623,,,,,,,,,3.0,0.3333333333333333,-0.5487029438377106,1.6722753684620475,-0.8080246271717917,1.0372865301575112,,,,,,,,,,,,,,,,,,39.15290344238281,39.16752502821296,39.31159163314166,,0,16,0.0,-0.0,0.0,0.0,16,0.0,-0.0,0.0,16,0.0,-0.0,0.0
39.14,39.18,39.13,39.18,28.80751568,5,2021-06-18 00:00:00+00:00,0.0012769762940734175,-0.008387391906904629,-0.008387391906904629,,,,0.010818969137953452,,,,,0.0012777919754663213,0.001021972406744996,-0.420956665498363,,,,,,,,,5.761503136,0.17356581718260822,-0.3177170198616925,1.775018186364682,-0.6396876550009291,1.067978077596703,,,,,,,,,,,,,,,,,,39.16645172119141,39.17168335214197,39.29514267899895,,0,17,0.0,-0.0,0.0,0.0,17,0.0,-0.0,0.0,17,0.0,-0.0,0.0
39.26,39.26,39.26,39.26,0.46401,1,2021-06-18 00:30:00+00:00,0.0020397763319204287,0.01024074489902116,0.024756292661714863,,,,0.006757221036517433,,,,,0.0,0.0,-0.6836154103194453,,,,,,,,,0.46401,2.155125967112778,-1.0086832309824105,0.826159598709404,-0.7993087646776633,1.214893475994278,,,,,,,,,,,,,,,,,,39.2132258605957,39.201122234761314,39.29074984412408,,0,18,0.0,-0.0,0.0,0.0,18,0.0,-0.0,0.0,18,0.0,-0.0,0.0
38.83,38.83,38.76,38.76,449.39598455000004,7,2021-06-18 01:00:00+00:00,-0.012817401825749641,-0.011798033745634928,0.008810629682154847,,,,0.007697046742044287,,,,,0.0017829852266938433,-0.0018027298480556345,1.352879802298775,,,,,,,,,64.19942636428571,0.015576463165351617,0.265385019307207,0.8324894643069245,1.9492775338751862,1.210467027667731,,,,,,,,,,,,,,,,,,38.98661293029785,39.054081489840875,39.224406113608566,,0,19,0.0,-0.0,0.0,0.0,19,0.0,-0.0,0.0,19,0.0,-0.0,0.0
38.75,38.81,38.75,38.81,230.72831567,7,2021-06-18 01:30:00+00:00,0.001289158358249498,-0.009488467135579715,0.0043899360364978435,,,,0.007570493927025888,,,,,0.0015479876160991298,0.0015483870967742523,0.2927818376068877,,,,,-1.3797227837449304,1.7485587820207764,,,32.961187952857145,0.03033871234951403,0.22418615179106627,0.801901810003058,0.5349924781725589,1.1376227083209014,,,,,,,,,,,,,,,,,,38.89830646514893,38.972720993227256,39.1726053494075,,0,20,0.0,-0.0,0.0,0.0,20,0.0,-0.0,0.0,20,0.0,-0.0,0.0
38.5,38.57,38.45,38.45,214.14093503,16,2021-06-18 02:00:00+00:00,-0.009319249429161847,-0.017530740270668144,-0.01625213122292868,,,,0.007293301658279585,,,,,0.003091986601391328,-0.001298701298701225,0.1926450888309875,,,,,-1.5538983909342705,3.1501669832600863,,,13.383808439375,0.07471714830122735,1.733621116873795,0.821541921922786,-0.2762639523391662,1.1778163626938711,,,,,,,,,,,,,,,,,,38.67415323257447,38.798480662151505,39.08227968073156,,0,21,0.0,-0.0,0.0,0.0,21,0.0,-0.0,0.0,21,0.0,-0.0,0.0
38.45,38.45,38.45,38.45,0.0,0,2021-06-18 02:30:00+00:00,0.0,-0.01880771656474156,-0.015996213115326174,,,,0.00729567478866393,,,,,0.0,0.0,-0.6965648873780897,,,,,-1.6155695285395943,3.3063078480200034,,,,,-1.1298643442458718,0.885062003321691,,,,,,,,,,,,,,,,,,,,38.562076616287236,38.68232044143434,39.00324472064011,,0,22,0.0,-0.0,0.0,0.0,22,0.0,-0.0,0.0,22,0.0,-0.0,0.0
38.45,38.45,38.45,38.45,0.0,0,2021-06-18 03:00:00+00:00,0.0,-0.02084749289666199,-0.024153281031161544,,,,0.0068494262273830426,,,,,0.0,0.0,-0.5956583315108164,,,,,-0.840325520674227,0.8364335094820973,,,,,-1.0062663668242875,0.9937726559975728,,,,,,,,,,,,,,,,,,,,38.506038308143616,38.604880294289565,38.934089130560096,,0,23,0.0,-0.0,0.0,0.0,23,0.0,-0.0,0.0,23,0.0,-0.0,0.0
39.07,39.24,39.07,39.24,97.99596,2,2021-06-18 03:30:00+00:00,0.020337938745509376,0.012307847674597028,-0.005083895037272246,,,,0.0088881802776612,,,,,0.00442132639791942,0.004351164576401375,-0.09105119915252978,,,,,-0.019986652214047905,1.0666188707368605,,,48.99798,0.020409004616108666,-0.510357831603542,1.0687688356632634,,,,,,,,,,,,,,,,,,,,38.87301915407181,38.816586862859715,38.972327989240085,,0,24,0.0,-0.0,0.0,0.0,24,0.0,-0.0,0.0,24,0.0,-0.0,0.0
39.18,39.18,39.18,39.18,5.0,1,2021-06-18 04:00:00+00:00,-0.0015302221807678151,0.009488467135579715,-0.0010204082518057156,,,,0.008777821611399667,,,,,0.0,0.0,-0.5891415693346211,,,,,0.11351399394393427,1.1946027351725712,,,5.0,0.2,-0.7023568498049507,1.0952135932672826,,,,,,,,,,,,,,,,,,,,39.02650957703591,38.93772457523981,38.99828699058508,,0,25,0.0,-0.0,0.0,0.0,25,0.0,-0.0,0.0,25,0.0,-0.0,0.0
39.27,39.27,39.26,39.26,190.5,2,2021-06-18 04:30:00+00:00,0.0020397763319204287,0.02084749289666199,0.0,,,,0.008790795198536745,,,,,0.00025523226135796623,-0.0002546473134709731,0.3467535416573533,,,,,0.18407250660077462,1.9517836522644432,,,95.25,0.010498687664041995,-0.510357831603542,1.0687688356632634,,,,,,,,,,,,,,,,,,,,39.14325478851795,39.04514971682654,39.03100111676194,,0,26,0.0,-0.0,0.0,0.0,26,0.0,-0.0,0.0,26,0.0,-0.0,0.0
39.07,39.15,39.07,39.15,54.93249,4,2021-06-18 05:00:00+00:00,-0.0028057664115030967,0.018041726485158893,-0.009153381986487297,,,,0.008635010124895768,,,,,0.002037697401935769,0.0020476068594829358,-0.2752906312350283,,,,,0.23248519966900363,1.8901477792086734,,,13.7331225,0.07281665185758009,0.04930066485916346,1.067563269130759,,,,,,,,,,,,,,,,,,,,39.14662739425897,39.0800998112177,39.045875977166695,,0,27,0.0,-0.0,0.0,0.0,27,0.0,-0.0,0.0,27,0.0,-0.0,0.0
39.36,39.36,39.12,39.12,52.22832,2,2021-06-18 05:30:00+00:00,-0.0007665772701952456,0.017275149214963648,0.006668401217322817,,,,0.007425451680797707,,,,,0.006130268199233768,-0.006097560975609807,-0.3281348655740934,,,,,0.38031179859364833,2.5634659783869007,,,26.11416,0.03829340097479682,-0.4249426148447403,1.0925844998043999,,,,,,,,,,,,,,,,,,,,39.13331369712948,39.093399874145135,39.05514148002086,,0,28,0.0,-0.0,0.0,0.0,28,0.0,-0.0,0.0,28,0.0,-0.0,0.0
38.99,39.0,38.83,38.83,43.50327395,5,2021-06-18 06:00:00+00:00,-0.007440701423040874,-0.010503490953586603,-0.009993677024624503,,,,0.007263210480677935,,,,,0.004345603271983684,-0.004103616311874934,-0.3986211427450467,-0.3914973528831136,,,,0.500507883529999,2.272371663007994,,,8.70065479,0.11493387844203849,0.29326920387003885,1.0767904352621747,,,-0.3072381490570275,1.6798989117795529,,,,,,,,,,,,,,,,38.98165684856474,39.005599916096756,39.02699879501825,,0,29,0.0,-0.0,0.0,0.0,29,0.0,-0.0,0.0,29,0.0,-0.0,0.0
38.83,38.83,38.72,38.72,6.64872,2,2021-06-18 06:30:00+00:00,-0.00283688133519977,-0.011810150108018558,-0.011810150108018558,-0.04469876763569358,,,0.007284648384407807,0.009786970085120184,,,,0.002832861189801685,-0.002832861189801685,-0.665946752626404,-0.41374251845857735,,,,0.4668942668908126,2.416091043553398,,,3.32436,0.300809779927565,-0.4047933768018214,1.1229073413619381,,,-0.43224062142987485,1.7712934926552528,,,,,,,,,,,,,,,,38.85082842428237,38.91039994406451,38.98862394564097,,0,30,0.0,-0.0,0.0,0.0,30,0.0,-0.0,0.0,30,0.0,-0.0,0.0
38.69,38.99,38.69,38.95,40.76174758,6,2021-06-18 07:00:00+00:00,0.005922509908381279,-0.007927416531557707,-0.004610663905563861,-0.017812175764099436,,,0.007484518844174352,0.009152662419840528,,,,0.007747933884297631,0.006720082708710394,-0.4239189155520636,-0.34149554213745936,,,,0.37350118887019307,1.998635044727011,,,6.793624596666667,0.14719682928766128,0.48919959047022804,1.0220777158038714,,,-0.13810765462607874,1.8550626161966572,,,,,,,,,,,,,,,,38.900414212141186,38.92359996270967,38.98379595243585,,0,31,0.0,-0.0,0.0,0.0,31,0.0,-0.0,0.0,31,0.0,-0.0,0.0
38.97,39.11,38.97,39.06,35.49604,3,2021-06-18 07:30:00+00:00,0.002820153131775527,-0.0023014969882790837,-0.0030674870678617516,-0.01145487897476638,,,0.0075183813994681254,0.009155758520800696,,,,0.0035943517329910285,0.0023094688221709883,-0.4699876822425205,-0.342699976179083,,,,0.43267862296709025,2.3539421022137237,,,11.832013333333334,0.08451647000623168,-0.21210738256358008,1.0567191406800585,,,-0.3125111681853144,1.9477564776595946,,,,,,,,,,,,,,,,38.980207106070594,38.96906664180645,38.99332145838137,,0,32,0.0,-0.0,0.0,0.0,32,0.0,-0.0,0.0,32,0.0,-0.0,0.0
39.04,39.06,39.04,39.05,72.88752091,5,2021-06-18 08:00:00+00:00,-0.0002560491628380568,-0.0017909688809218949,-0.005363312562620237,0.019392980099094626,,,0.0074927551747583825,0.007084367235581335,,,,0.0005120327700973662,0.0002561475409835556,-0.2161579475361033,-0.2789832462435714,,,,1.0060498176078094,3.5894310117323673,,,14.577504182000002,0.06859884843900639,0.2158332069517461,0.9714789596844392,,,-0.014707308228997237,0.8946500972149124,,,,,,,,,,,,,,,,39.015103553035296,38.99604442787097,39.000406276083694,,0,33,0.0,-0.0,0.0,0.0,33,0.0,-0.0,0.0,33,0.0,-0.0,0.0
39.1,39.1,39.02,39.02,39.19862,2,2021-06-18 08:30:00+00:00,-0.0007685410907294354,0.004881191451389544,0.006685548172399969,0.015496177854554816,,,0.006661306670696005,0.007073008490087392,,,,0.002048655569782287,-0.002046035805626555,-0.42661370214125727,-0.4500141837679537,,,,1.2720858555915202,5.353718159319239,,,19.59931,0.05102220435311244,-0.4536602500820815,1.0441386708238407,,,-0.6254951233895386,0.9279362199889021,,,,,,,,,,,,,,,,39.01755177651765,39.004029618580645,39.00285549157323,,0,34,0.0,-0.0,0.0,0.0,34,0.0,-0.0,0.0,34,0.0,-0.0,0.0
39.07,39.07,38.86,38.94,517.8691600000001,8,2021-06-18 09:00:00+00:00,-0.002052335250911863,0.005665737535677451,0.0033440545632386076,0.007733990599736451,,,0.0066869088494960266,0.007018242873513321,,,,0.00538185545873913,-0.003327361146659907,3.178148087429652,2.1472556870500696,,,,1.2912850450092046,5.346783173750839,,,64.73364500000001,0.01544791738515574,1.0248283876062925,1.0430678249830476,,,0.6951615086790628,0.9100806838782676,,,,,,,,,,,,,,,,38.978775888258824,38.982686412387096,38.99499855512658,,0,35,0.0,-0.0,0.0,0.0,35,0.0,-0.0,0.0,35,0.0,-0.0,0.0
38.64,38.64,38.25,38.25,643.573519,30,2021-06-18 09:30:00+00:00,-0.017878439671508595,-0.018135212044212423,-0.0052151356791081405,-0.02146726690203682,,,0.007827283017068698,0.007442842032571376,,,,0.010015408320493082,-0.010093167701863368,2.6917411639698,2.439961640061304,,,,0.44545157136492697,3.4323756351865096,,,21.452450633333335,0.046614720951562334,3.4420576976613626,1.5252504348102611,,,3.7993386647953153,1.1220789381687075,,,,,,,,,,,,,,,,38.61438794412941,38.73845760825807,38.901873735735755,,0,36,0.0,-0.0,0.0,0.0,36,0.0,-0.0,0.0,36,0.0,-0.0,0.0
38.12,38.51,38.0,38.51,438.41605181,13,2021-06-18 10:00:00+00:00,0.006774387554272732,-0.014180977621715218,0.0015592518751645912,-0.014436961240161583,,,0.008041288322190346,0.007567447946051994,,,,0.013333333333333282,0.010230849947534119,1.3923834311491123,1.4729819700163722,,,,0.3556681027666532,2.7816110478245233,,,33.724311677692306,0.02965219897020084,0.9803748016820144,1.3200233674289925,,,1.2007536732576405,1.112075999480078,,,,,,,,,,,,,,,,38.562193972064705,38.662305072172046,38.852889518768784,,0,37,0.0,-0.0,0.0,0.0,37,0.0,-0.0,0.0,37,0.0,-0.0,0.0
38.46,38.46,38.46,38.46,12.5174571,2,2021-06-18 10:30:00+00:00,-0.0012992076661841878,-0.01522413612506135,0.00026004420898040337,-0.02389323682218114,,,0.008049480760166953,0.00739009107571446,,,,0.0,0.0,-0.6645113858293713,-0.6066157224861017,,,,0.42859787171750685,2.9199779193962563,,,6.25872855,0.1597768607491373,-0.5142653638627283,1.273996772545598,-0.7350290885047639,1.0244555606495473,-0.5516380345225618,1.1455008555341974,,,,,,,,,,,,,,,,38.511096986032356,38.5948700481147,38.80377832892268,,0,38,0.0,-0.0,0.0,0.0,38,0.0,-0.0,0.0,38,0.0,-0.0,0.0
38.61,38.61,38.37,38.4,199.85952,10,2021-06-18 11:00:00+00:00,-0.0015612805669524832,-0.016016875601284397,-0.021639175103481456,-0.026723070140753702,,,0.005761394878831672,0.007380878800840384,,,,0.006240249609984451,-0.0054390054390054616,0.2076835137099046,0.3297615704411323,,,,0.5190333823112242,4.1832055841730496,,,19.985952,0.050035144685627184,0.4965675487001996,1.1658985165995808,-0.13602213827031448,1.0740436494318424,0.7519785616244076,1.1481099080831272,,,,,,,,,,,,,,,,38.45554849301618,38.529913365409804,38.75330603780734,,0,39,0.0,-0.0,0.0,0.0,39,0.0,-0.0,0.0,39,0.0,-0.0,0.0
38.37,38.37,38.14,38.14,14.329941550000001,4,2021-06-18 11:30:00+00:00,-0.006793859421407866,-0.0207583997717804,-0.026902812344121507,-0.027923220595927223,,,0.0059250829511292135,0.007410441385842094,,,,0.005989583333333252,-0.005994266353922254,-0.6936928957159618,-0.6264171551594694,,,,0.639062791478237,3.873142612607491,,,3.5824853875000002,0.2791358210389909,-0.34851282216671997,1.112599242777139,-0.7824042200204723,1.0816872120138727,-0.2336473487004897,1.129067727277156,,,,,,,,,,,,,,,,38.29777424650809,38.39994224360654,38.67664278308142,,0,40,0.0,-0.0,0.0,0.0,40,0.0,-0.0,0.0,40,0.0,-0.0,0.0
38.25,38.25,37.6,37.6,543.13619325,11,2021-06-18 12:00:00+00:00,-0.014259549776424407,-0.017139509876696213,-0.04320213845246634,-0.04320213845246634,,,0.006625109273355033,0.0077872493093799075,,,,0.017042475091767137,-0.016993464052287546,1.5795339317173969,1.889839025923502,,,,0.4297750748238916,3.1521589230499454,,,49.37601756818182,0.02025274716858505,0.5341111294938735,1.0148750790495795,1.6685790750124783,0.8618195825645215,0.8499749257759984,1.0676955558877481,,,,,,,,,,,,,,,,37.948887123254046,38.133294829071026,38.54206243519624,,0,41,0.0,-0.0,0.0,0.0,41,0.0,-0.0,0.0,41,0.0,-0.0,0.0
37.58,37.77,37.47,37.48,1344.93106789,34,2021-06-18 12:30:00+00:00,-0.003196593025627248,-0.027110490456596192,-0.043592965066590494,-0.05274634705307779,,,0.006625564377189945,0.007651903543168044,,,,0.007978723404255433,-0.0026609898882384627,2.878160096134147,4.029436747128825,,,,0.495903193896169,3.169498207746139,,,39.55679611441176,0.025280106030520232,2.499434491349656,1.089297497753622,0.9752348384049638,0.8204717706648815,3.466534614084218,1.228238697361943,,,,,,,,,,,,,,,,37.71444356162702,37.91552988604735,38.40930463079671,,0,42,0.0,-0.0,0.0,0.0,42,0.0,-0.0,0.0,42,0.0,-0.0,0.0
37.55,37.68,36.81,36.83,1043.88022104,43,2021-06-18 13:00:00+00:00,-0.017494726913247494,-0.0433060097036595,-0.06032111470964274,-0.053652713492319926,,,0.0075789429014657995,0.00771401416698118,,,,0.023212379935965782,-0.019174434087882795,1.6971232947274124,2.535867546278142,,,,0.3107022576744959,2.008330880641587,,,24.276284210232557,0.04119246550831267,2.3929845827624097,1.0963695815329306,0.13466495717730523,0.8239778053056341,3.405217752003073,1.3252663534265636,,,,,,,,,,,,,,,,37.27222178081351,37.553686590698234,38.21189155194712,,0,43,0.0,-0.0,0.0,0.0,43,0.0,-0.0,0.0,43,0.0,-0.0,0.0
36.78,36.78,36.78,36.78,8.08548459,4,2021-06-18 13:30:00+00:00,-0.0013585112807987798,-0.043103240417505795,-0.05423892456740065,-0.06423260159202515,,,0.0075455687171997335,0.007429931088789438,,,,0.0,0.0,-0.7671338755017868,-0.6226167296709483,,,,-1.0232060328712445,0.8204286613853244,,,2.0213711475,0.49471370027062284,-0.5976804686678961,1.1059704705188207,-1.051743254081036,0.8610193639596198,-0.36760873459124077,1.3252663534265636,,,,,,,,,,,,,,,,37.026110890406756,37.29579106046549,38.032905107953724,,0,44,0.0,-0.0,0.0,0.0,44,0.0,-0.0,0.0,44,0.0,-0.0,0.0
37.09,37.09,36.1,36.36,313.69551782,8,2021-06-18 14:00:00+00:00,-0.011484949866896965,-0.047794330862994894,-0.06288699309909784,-0.0746971432071164,,,0.007807629732714647,0.007618747387280471,,,,0.026916802610114247,-0.019681854947425286,-0.09133231617689938,0.2818933471905651,,,,-0.7834462757953421,0.08942085579688891,,,39.2119397275,0.02550243642496173,-0.3276510988330576,1.0506978194429104,0.8447982095325844,0.7666227937052212,0.006464872192885731,1.2998495706976645,,,,,,,,,,,,,,,,36.69305544520338,36.983860706977,37.823791969459506,,0,45,0.0,-0.0,0.0,0.0,45,0.0,-0.0,0.0,45,0.0,-0.0,0.0
36.51,36.76,36.32,36.38,1264.23164638,47,2021-06-18 14:30:00+00:00,0.000549903780698191,-0.032984877305872295,-0.06825959922678093,-0.07287026313234479,,,0.007424285215493222,0.007636057909774002,,,,0.012101210121012038,-0.0035606683100519163,1.7950525606830592,2.6657571254706016,,,,-0.7876287306627637,0.14420680583050338,,,26.898545667659576,0.03717673112722638,2.069607007347436,1.0375503276458253,0.09976962967626846,0.7014758376731886,3.015935465157806,1.3146132529022507,,,,,,,,,,,,,,,,36.53652772260169,36.782573804651335,37.643317973277064,,0,46,0.0,-0.0,0.0,0.0,46,0.0,-0.0,0.0,46,0.0,-0.0,0.0
36.34,36.46,36.0,36.0,171.08299755000002,12,2021-06-18 15:00:00+00:00,-0.010500234633866512,-0.04028851891411156,-0.08157998699242297,-0.08464747406028472,,,0.007274811686621438,0.007740976883075313,,,,0.01264431006047281,-0.009356081452944507,-0.5936002265828015,-0.26054036752313503,,,,-0.604890755114549,-0.29767468823622767,,,14.256916462500001,0.07014139436324132,-0.23291841877651015,0.9765986406470419,-0.6305570720382585,0.6922509259085362,0.18512592538022143,1.2808222380245213,,,,,,,,,,,,,,,,36.268263861300845,36.52171586976756,37.43790322661743,,0,47,0.0,-0.0,0.0,0.0,47,0.0,-0.0,0.0,47,0.0,-0.0,0.0
